order,prime,delta_coeffs,rho,euc_success,dh_success,rescue,best_euc_norm,best_dh_norm,alpha_coeffs,beta_coeffs,alpha_norm_sq
H713,3,"(0, -1, -2, 2)","(1/6,-3/14,1/3,-1/21)",1,1,0,17/147,221/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(0, -1, -1, -2)","(-1/2,-11/42,-1/3,-2/21)",1,1,0,13/294,45/49,"(-2, -2, -1, 2)","(-1, 2, 1, 1)",6
H713,3,"(0, -1, -1, -1)","(-1/3,-5/21,-1/6,-1/14)",1,1,0,17/147,275/294,"(-2, -2, -1, 2)","(-1, 1, 0, 1)",6
H713,3,"(0, -1, -1, 0)","(-1/6,-3/14,0,-1/21)",1,1,0,37/882,137/147,"(-2, -2, -1, 2)","(-1, 0, 2, 1)",6
H713,3,"(0, -1, -1, 1)","(0,-4/21,1/6,-1/42)",1,1,0,13/294,39/49,"(-2, -2, -1, 2)","(-2, 2, -2, 0)",6
H713,3,"(0, -1, -1, 2)","(1/6,-1/6,1/3,0)",1,1,0,17/147,209/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(0, -1, 0, -2)","(-1/2,-3/14,-1/3,-1/21)",1,1,0,43/882,131/147,"(-2, -2, -1, 2)","(-1, 2, 0, 1)",6
H713,3,"(0, -1, 0, -1)","(-1/3,-4/21,-1/6,-1/42)",1,1,0,1/9,289/294,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,3,"(0, -1, 0, 0)","(-1/6,-1/6,0,0)",1,1,0,43/882,143/147,"(-2, -2, -1, 2)","(-1, 0, 1, 1)",6
H713,3,"(0, -1, 0, 1)","(0,-1/7,1/6,1/42)",1,1,0,1/18,115/147,"(-2, -2, -1, 2)","(-2, 2, -2, 0)",6
H713,3,"(0, -1, 0, 2)","(1/6,-5/42,1/3,1/21)",1,1,0,1/9,71/98,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(0, -1, 1, -2)","(-1/2,-1/6,-1/3,0)",1,1,0,37/882,131/147,"(-2, -2, -1, 2)","(-1, 2, -1, 1)",6
H713,3,"(0, -1, 1, -1)","(-1/3,-1/7,-1/6,1/42)",1,1,0,17/147,253/294,"(-2, -2, -1, 2)","(-1, 1, -1, 1)",6
H713,3,"(0, -1, 1, 0)","(-1/6,-5/42,0,1/21)",1,1,0,19/294,145/147,"(-2, -2, -1, 2)","(-1, 0, 1, 1)",6
H713,3,"(0, -1, 1, 1)","(0,-2/21,1/6,1/14)",1,1,0,67/882,121/147,"(-2, -2, -1, 2)","(-2, 2, -2, 0)",6
H713,3,"(0, -1, 1, 2)","(1/6,-1/14,1/3,2/21)",1,1,0,17/147,233/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(0, -1, 2, -2)","(-1/2,-5/42,-1/3,1/21)",1,1,0,13/294,45/49,"(-2, -2, -1, 2)","(-1, 2, -2, 1)",6
H713,3,"(0, -1, 2, -1)","(-1/3,-2/21,-1/6,1/14)",1,1,0,17/147,275/294,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,3,"(0, -1, 2, 0)","(-1/6,-1/14,0,2/21)",1,1,0,67/882,191/294,"(-2, -2, -1, 2)","(-1, 1, -2, 0)",6
H713,3,"(0, -1, 2, 1)","(0,-1/21,1/6,5/42)",1,1,0,19/294,45/49,"(-2, -2, -1, 2)","(-2, 2, -2, 0)",6
H713,3,"(0, -1, 2, 2)","(1/6,-1/42,1/3,1/7)",1,1,0,17/147,269/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(0, 0, -2, -2)","(-1/3,-1/7,-1/3,-1/7)",1,1,0,29/441,127/147,"(-2, -2, -1, 2)","(0, 0, 0, 1)",6
H713,3,"(0, 0, -2, -1)","(-1/6,-5/42,-1/6,-5/42)",1,1,0,25/441,263/294,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,3,"(0, 0, -2, 0)","(0,-2/21,0,-2/21)",1,1,0,2/441,127/147,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 0, -2, 1)","(1/6,-1/14,1/6,-1/14)",1,1,0,29/441,277/294,"(-2, -2, -1, 2)","(-2, 1, -2, 1)",6
H713,3,"(0, 0, -2, 2)","(1/3,-1/21,1/3,-1/21)",1,1,0,25/441,145/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(0, 0, -1, -2)","(-1/3,-2/21,-1/3,-2/21)",1,1,0,25/441,289/294,"(-2, -2, -1, 2)","(-1, 1, 1, 2)",6
H713,3,"(0, 0, -1, -1)","(-1/6,-1/14,-1/6,-1/14)",1,1,0,29/441,69/98,"(-2, -2, -1, 2)","(-1, 1, -2, 1)",6
H713,3,"(0, 0, -1, 0)","(0,-1/21,0,-1/21)",1,1,0,8/441,103/147,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 0, -1, 1)","(1/6,-1/42,1/6,-1/42)",1,1,0,37/441,265/294,"(-2, -2, -1, 2)","(-2, 1, -2, 1)",6
H713,3,"(0, 0, -1, 2)","(1/3,0,1/3,0)",1,1,0,29/441,143/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(0, 0, 0, -2)","(-1/3,-1/21,-1/3,-1/21)",1,1,0,25/441,281/294,"(-2, -2, -1, 2)","(-1, 1, -1, 2)",6
H713,3,"(0, 0, 0, -1)","(-1/6,-1/42,-1/6,-1/42)",1,1,0,37/441,143/147,"(-2, -2, -1, 2)","(-1, 0, 0, 2)",6
H713,3,"(0, 0, 0, 1)","(1/6,1/42,1/6,1/42)",1,1,0,37/441,269/294,"(-2, -2, -1, 2)","(-2, 1, -2, 1)",6
H713,3,"(0, 0, 0, 2)","(1/3,1/21,1/3,1/21)",1,1,0,25/441,227/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(0, 0, 1, -2)","(-1/3,0,-1/3,0)",1,1,0,29/441,271/294,"(-2, -2, -1, 2)","(-1, 1, -2, 2)",6
H713,3,"(0, 0, 1, -1)","(-1/6,1/42,-1/6,1/42)",1,1,0,37/441,47/49,"(-2, -2, -1, 2)","(-1, 0, -1, 2)",6
H713,3,"(0, 0, 1, 0)","(0,1/21,0,1/21)",1,1,0,8/441,79/147,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 0, 1, 1)","(1/6,1/14,1/6,1/14)",1,1,0,29/441,289/294,"(-2, -2, -1, 2)","(-2, 1, -2, 1)",6
H713,3,"(0, 0, 1, 2)","(1/3,2/21,1/3,2/21)",1,1,0,25/441,275/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(0, 0, 2, -2)","(-1/3,1/21,-1/3,1/21)",1,1,0,25/441,235/294,"(-2, -2, -1, 2)","(-1, 1, -2, 2)",6
H713,3,"(0, 0, 2, -1)","(-1/6,1/14,-1/6,1/14)",1,1,0,29/441,143/147,"(-2, -2, -1, 2)","(-1, 0, -2, 2)",6
H713,3,"(0, 0, 2, 0)","(0,2/21,0,2/21)",1,1,0,2/441,79/147,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 0, 2, 1)","(1/6,5/42,1/6,5/42)",1,1,0,25/441,283/294,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 0, 2, 2)","(1/3,1/7,1/3,1/7)",1,1,0,29/441,227/294,"(-2, -2, -1, 2)","(-1, -1, -2, 0)",6
H713,3,"(0, 1, -2, -2)","(-1/6,1/42,-1/3,-1/7)",1,1,0,17/147,275/294,"(-2, -2, -1, 2)","(0, -1, 0, 1)",6
H713,3,"(0, 1, -2, -1)","(0,1/21,-1/6,-5/42)",1,1,0,19/294,45/49,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 1, -2, 0)","(1/6,1/14,0,-2/21)",1,1,0,67/882,275/294,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 1, -2, 1)","(1/3,2/21,1/6,-1/14)",1,1,0,17/147,191/294,"(-2, -2, -1, 2)","(-1, -1, -2, 0)",6
H713,3,"(0, 1, -2, 2)","(1/2,5/42,1/3,-1/21)",1,1,0,13/294,45/49,"(-2, -2, -1, 2)","(-2, 0, -2, 0)",6
H713,3,"(0, 1, -1, -2)","(-1/6,1/14,-1/3,-2/21)",1,1,0,17/147,93/98,"(-2, -2, -1, 2)","(-1, 1, -2, 2)",6
H713,3,"(0, 1, -1, -1)","(0,2/21,-1/6,-1/14)",1,1,0,67/882,121/147,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 1, -1, 0)","(1/6,5/42,0,-1/21)",1,1,0,19/294,85/98,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 1, -1, 1)","(1/3,1/7,1/6,-1/42)",1,1,0,17/147,199/294,"(-2, -2, -1, 2)","(-1, -1, -2, 0)",6
H713,3,"(0, 1, -1, 2)","(1/2,1/6,1/3,0)",1,1,0,37/882,143/147,"(-2, -2, -1, 2)","(-1, -2, -2, 0)",6
H713,3,"(0, 1, 0, -2)","(-1/6,5/42,-1/3,-1/21)",1,1,0,1/9,239/294,"(-2, -2, -1, 2)","(-1, 1, -2, 2)",6
H713,3,"(0, 1, 0, -1)","(0,1/7,-1/6,-1/42)",1,1,0,1/18,115/147,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 1, 0, 0)","(1/6,1/6,0,0)",1,1,0,43/882,251/294,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 1, 0, 1)","(1/3,4/21,1/6,1/42)",1,1,0,1/9,223/294,"(-2, -2, -1, 2)","(-1, -1, -2, 0)",6
H713,3,"(0, 1, 0, 2)","(1/2,3/14,1/3,1/21)",1,1,0,43/882,121/147,"(-2, -2, -1, 2)","(-1, -2, -2, 1)",6
H713,3,"(0, 1, 1, -2)","(-1/6,1/6,-1/3,0)",1,1,0,17/147,215/294,"(-2, -2, -1, 2)","(-1, 1, -2, 2)",6
H713,3,"(0, 1, 1, -1)","(0,4/21,-1/6,1/42)",1,1,0,13/294,39/49,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 1, 1, 0)","(1/6,3/14,0,1/21)",1,1,0,37/882,263/294,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 1, 1, 1)","(1/3,5/21,1/6,1/14)",1,1,0,17/147,263/294,"(-2, -2, -1, 2)","(-1, -1, -2, 0)",6
H713,3,"(0, 1, 1, 2)","(1/2,11/42,1/3,2/21)",1,1,0,13/294,45/49,"(-2, -2, -1, 2)","(-1, -2, -2, 1)",6
H713,3,"(0, 1, 2, -2)","(-1/6,3/14,-1/3,1/21)",1,1,0,17/147,69/98,"(-2, -2, -1, 2)","(-1, 1, -2, 2)",6
H713,3,"(0, 1, 2, -1)","(0,5/21,-1/6,1/14)",1,1,0,37/882,127/147,"(-2, -2, -1, 2)","(-1, 0, -2, 1)",6
H713,3,"(0, 1, 2, 0)","(1/6,11/42,0,2/21)",1,1,0,13/294,97/98,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 1, 2, 1)","(1/3,2/7,1/6,5/42)",1,1,0,17/147,57/98,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 1, 2, 2)","(1/2,13/42,1/3,1/7)",1,1,0,37/882,199/294,"(-2, -2, -1, 2)","(-1, -1, -2, 0)",6
H713,3,"(0, 2, -2, -2)","(0,4/21,-1/3,-1/7)",1,1,0,37/882,143/147,"(-2, -2, -1, 2)","(-1, 0, -2, 2)",6
H713,3,"(0, 2, -2, -1)","(1/6,3/14,-1/6,-5/42)",1,1,0,19/147,235/294,"(-2, -2, -1, 2)","(-1, -1, -2, 2)",6
H713,3,"(0, 2, -2, 0)","(1/3,5/21,0,-2/21)",1,1,0,13/294,143/147,"(-2, -2, -1, 2)","(-1, -2, -2, 2)",6
H713,3,"(0, 2, -2, 1)","(1/2,11/42,1/6,-1/14)",1,1,0,37/882,79/147,"(-2, -2, -1, 2)","(-1, -2, -2, 1)",6
H713,3,"(0, 2, -2, 2)","(2/3,2/7,1/3,-1/21)",1,1,0,17/147,65/147,"(-2, -2, -1, 2)","(-1, -2, -2, 0)",6
H713,3,"(0, 2, -1, -2)","(0,5/21,-1/3,-2/21)",1,1,0,13/294,43/49,"(-2, -2, -1, 2)","(-1, 0, -2, 2)",6
H713,3,"(0, 2, -1, -1)","(1/6,11/42,-1/6,-1/14)",1,1,0,17/147,215/294,"(-2, -2, -1, 2)","(-1, -1, -2, 2)",6
H713,3,"(0, 2, -1, 0)","(1/3,2/7,0,-1/21)",1,1,0,37/882,137/147,"(-2, -2, -1, 2)","(-1, -2, -2, 2)",6
H713,3,"(0, 2, -1, 1)","(1/2,13/42,1/6,-1/42)",1,1,0,13/294,29/49,"(-2, -2, -1, 2)","(-1, -2, -2, 1)",6
H713,3,"(0, 2, -1, 2)","(2/3,1/3,1/3,0)",1,1,0,17/147,29/49,"(-2, -2, -1, 2)","(-1, -2, -2, 0)",6
H713,3,"(0, 2, 0, -2)","(0,2/7,-1/3,-1/21)",1,1,0,43/882,41/49,"(-2, -2, -1, 2)","(-1, 0, -2, 2)",6
H713,3,"(0, 2, 0, -1)","(1/6,13/42,-1/6,-1/42)",1,1,0,1/9,211/294,"(-2, -2, -1, 2)","(-1, -1, -2, 2)",6
H713,3,"(0, 2, 0, 0)","(1/3,1/3,0,0)",1,1,0,43/882,139/147,"(-2, -2, -1, 2)","(-1, -2, -2, 2)",6
H713,3,"(0, 2, 0, 1)","(1/2,5/14,1/6,1/42)",1,1,0,43/882,103/147,"(-2, -2, -1, 2)","(-1, -2, -2, 1)",6
H713,3,"(0, 2, 0, 2)","(2/3,8/21,1/3,1/21)",1,1,0,1/9,39/49,"(-2, -2, -1, 2)","(-1, -2, -2, 0)",6
H713,3,"(0, 2, 1, -2)","(0,1/3,-1/3,0)",1,1,0,37/882,125/147,"(-2, -2, -1, 2)","(-1, 0, -2, 2)",6
H713,3,"(0, 2, 1, -1)","(1/6,5/14,-1/6,1/42)",1,1,0,17/147,223/294,"(-2, -2, -1, 2)","(-1, -1, -2, 2)",6
H713,3,"(0, 2, 1, 0)","(1/3,8/21,0,1/21)",1,1,0,13/294,69/98,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 2, 1, 1)","(1/2,17/42,1/6,1/14)",1,1,0,37/882,127/147,"(-2, -2, -1, 2)","(-1, -2, -2, 1)",6
H713,3,"(0, 2, 1, 2)","(2/3,3/7,1/3,2/21)",1,1,0,17/147,121/147,"(-2, -2, -1, 2)","(-1, -2, -2, 1)",6
H713,3,"(0, 2, 2, -2)","(0,8/21,-1/3,1/21)",1,1,0,13/294,45/49,"(-2, -2, -1, 2)","(-1, 0, -2, 2)",6
H713,3,"(0, 2, 2, -1)","(1/6,17/42,-1/6,1/14)",1,1,0,17/147,251/294,"(-2, -2, -1, 2)","(-1, -1, -2, 2)",6
H713,3,"(0, 2, 2, 0)","(1/3,3/7,0,2/21)",1,1,0,37/882,263/294,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 2, 2, 1)","(1/2,19/42,1/6,5/42)",1,1,0,13/294,85/98,"(-2, -2, -1, 2)","(-1, -1, -2, 1)",6
H713,3,"(0, 2, 2, 2)","(2/3,10/21,1/3,1/7)",1,1,0,17/147,110/147,"(-2, -2, -1, 2)","(0, -2, -2, 0)",6
H713,3,"(1, -2, -2, -2)","(-1/3,-10/21,-1/3,-1/7)",1,1,0,17/147,293/294,"(-2, -2, -1, 2)","(-1, 1, 2, 1)",6
H713,3,"(1, -2, -2, -1)","(-1/6,-19/42,-1/6,-5/42)",1,1,0,1/9,145/147,"(-2, -2, -1, 2)","(-2, 2, 1, 1)",6
H713,3,"(1, -2, -2, 0)","(0,-3/7,0,-2/21)",1,1,0,25/441,83/98,"(-2, -2, -1, 2)","(-2, 1, 1, 1)",6
H713,3,"(1, -2, -2, 1)","(1/6,-17/42,1/6,-1/14)",1,1,0,17/147,139/147,"(-2, -2, -1, 2)","(-2, 0, 2, 1)",6
H713,3,"(1, -2, -2, 2)","(1/3,-8/21,1/3,-1/21)",1,1,0,1/9,130/147,"(-2, -2, -1, 2)","(-2, 0, -1, 0)",6
H713,3,"(1, -2, -1, -2)","(-1/3,-3/7,-1/3,-2/21)",1,1,0,17/147,79/98,"(-2, -2, -1, 2)","(-1, 1, 2, 1)",6
H713,3,"(1, -2, -1, -1)","(-1/6,-17/42,-1/6,-1/14)",1,1,0,17/147,47/49,"(-2, -2, -1, 2)","(-2, 2, 0, 1)",6
H713,3,"(1, -2, -1, 0)","(0,-8/21,0,-1/21)",1,1,0,29/441,85/98,"(-2, -2, -1, 2)","(-2, 1, 0, 1)",6
H713,3,"(1, -2, -1, 1)","(1/6,-5/14,1/6,-1/42)",1,1,0,17/147,145/147,"(-2, -2, -1, 2)","(-2, 0, 1, 1)",6
H713,3,"(1, -2, -1, 2)","(1/3,-1/3,1/3,0)",1,1,0,17/147,118/147,"(-2, -2, -1, 2)","(-2, 0, -1, 0)",6
H713,3,"(1, -2, 0, -2)","(-1/3,-8/21,-1/3,-1/21)",1,1,0,1/9,263/294,"(-2, -2, -1, 2)","(-1, 1, 1, 1)",6
H713,3,"(1, -2, 0, -1)","(-1/6,-5/14,-1/6,-1/42)",1,1,0,17/147,47/49,"(-2, -2, -1, 2)","(-2, 2, -1, 1)",6
H713,3,"(1, -2, 0, 0)","(0,-1/3,0,0)",1,1,0,25/441,269/294,"(-2, -2, -1, 2)","(-2, 1, -1, 1)",6
H713,3,"(1, -2, 0, 1)","(1/6,-13/42,1/6,1/42)",1,1,0,1/9,143/147,"(-2, -2, -1, 2)","(-2, 0, 1, 1)",6
H713,3,"(1, -2, 0, 2)","(1/3,-2/7,1/3,1/21)",1,1,0,17/147,46/49,"(-2, -2, -1, 2)","(-2, 0, -2, 0)",6
H713,3,"(1, -2, 1, -2)","(-1/3,-1/3,-1/3,0)",1,1,0,17/147,257/294,"(-2, -2, -1, 2)","(-1, 1, 0, 2)",6
H713,3,"(1, -2, 1, -1)","(-1/6,-13/42,-1/6,1/42)",1,1,0,1/9,145/147,"(-2, -2, -1, 2)","(-2, 2, -2, 1)",6
H713,3,"(1, -2, 1, 0)","(0,-2/7,0,1/21)",1,1,0,25/441,97/98,"(-2, -2, -1, 2)","(-2, 1, -2, 1)",6
H713,3,"(1, -2, 1, 1)","(1/6,-11/42,1/6,1/14)",1,1,0,17/147,193/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(1, -2, 1, 2)","(1/3,-5/21,1/3,2/21)",1,1,0,1/9,134/147,"(-2, -2, -1, 2)","(-2, 0, -2, 0)",6
H713,3,"(1, -2, 2, -2)","(-1/3,-2/7,-1/3,1/21)",1,1,0,17/147,89/98,"(-2, -2, -1, 2)","(-1, 1, -1, 2)",6
H713,3,"(1, -2, 2, -1)","(-1/6,-11/42,-1/6,1/14)",1,1,0,17/147,127/147,"(-2, -2, -1, 2)","(-2, 2, -2, 1)",6
H713,3,"(1, -2, 2, 0)","(0,-5/21,0,2/21)",1,1,0,29/441,263/294,"(-2, -2, -1, 2)","(-2, 1, -2, 1)",6
H713,3,"(1, -2, 2, 1)","(1/6,-3/14,1/6,5/42)",1,1,0,19/147,193/294,"(-2, -2, -1, 2)","(-2, 1, -2, 0)",6
H713,3,"(1, -2, 2, 2)","(1/3,-4/21,1/3,1/7)",1,1,0,17/147,46/49,"(-2, -2, -1, 2)","(-2, 0, -2, 0)",6
H713,3,"(1, -1, -2, -2)","(-1/6,-13/42,-1/3,-1/7)",1,1,0,17/147,41/49,"(-2, -2, -1, 2)","(-1, 0, 2, 2)",6
H713,3,"(1, -1, -2, -1)","(0,-2/7,-1/6,-5/42)",1,1,0,43/882,146/147,"(-2, -2, -1, 2)","(-2, 2, 0, 1)",6
H713,3,"(1, -1, -2, 0)","(1/6,-11/42,0,-2/21)",1,1,0,13/294,233/294,"(-2, -2, -1, 2)","(-2, 1, -2, 1)",6
H713,3,"(1, -1, -2, 1)","(1/3,-5/21,1/6,-1/14)",1,1,0,17/147,38/49,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, -1, -2, 2)","(1/2,-3/14,1/3,-1/21)",1,1,0,43/882,271/294,"(-2, -2, -1, 2)","(-2, -1, -1, 1)",6
H713,3,"(1, -1, -1, -2)","(-1/6,-11/42,-1/3,-2/21)",1,1,0,1/9,127/147,"(-2, -2, -1, 2)","(-1, 0, 1, 2)",6
H713,3,"(1, -1, -1, -1)","(0,-5/21,-1/6,-1/14)",1,1,0,37/882,93/98,"(-2, -2, -1, 2)","(-2, 1, 0, 2)",6
H713,3,"(1, -1, -1, 0)","(1/6,-3/14,0,-1/21)",1,1,0,37/882,145/147,"(-2, -2, -1, 2)","(-2, 0, 1, 2)",6
H713,3,"(1, -1, -1, 1)","(1/3,-4/21,1/6,-1/42)",1,1,0,1/9,94/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, -1, -1, 2)","(1/2,-1/6,1/3,0)",1,1,0,37/882,293/294,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, -1, 0, -2)","(-1/6,-3/14,-1/3,-1/21)",1,1,0,17/147,45/49,"(-2, -2, -1, 2)","(-1, 0, 0, 2)",6
H713,3,"(1, -1, 0, -1)","(0,-4/21,-1/6,-1/42)",1,1,0,13/294,87/98,"(-2, -2, -1, 2)","(-2, 1, -1, 2)",6
H713,3,"(1, -1, 0, 0)","(1/6,-1/6,0,0)",1,1,0,43/882,139/147,"(-2, -2, -1, 2)","(-2, 0, 0, 2)",6
H713,3,"(1, -1, 0, 1)","(1/3,-1/7,1/6,1/42)",1,1,0,17/147,82/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, -1, 0, 2)","(1/2,-5/42,1/3,1/21)",1,1,0,13/294,277/294,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, -1, 1, -2)","(-1/6,-1/6,-1/3,0)",1,1,0,17/147,37/49,"(-2, -2, -1, 2)","(-1, 0, 0, 2)",6
H713,3,"(1, -1, 1, -1)","(0,-1/7,-1/6,1/42)",1,1,0,1/18,251/294,"(-2, -2, -1, 2)","(-2, 1, -2, 2)",6
H713,3,"(1, -1, 1, 0)","(1/6,-5/42,0,1/21)",1,1,0,19/294,137/147,"(-2, -2, -1, 2)","(-2, 0, -1, 2)",6
H713,3,"(1, -1, 1, 1)","(1/3,-2/21,1/6,1/14)",1,1,0,17/147,26/49,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, -1, 1, 2)","(1/2,-1/14,1/3,2/21)",1,1,0,43/882,277/294,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, -1, 2, -2)","(-1/6,-5/42,-1/3,1/21)",1,1,0,1/9,45/49,"(-2, -2, -1, 2)","(-2, 2, -2, 2)",6
H713,3,"(1, -1, 2, -1)","(0,-2/21,-1/6,1/14)",1,1,0,67/882,223/294,"(-2, -2, -1, 2)","(-2, 1, -2, 2)",6
H713,3,"(1, -1, 2, 0)","(1/6,-1/14,0,2/21)",1,1,0,67/882,139/147,"(-2, -2, -1, 2)","(-2, 0, -2, 2)",6
H713,3,"(1, -1, 2, 1)","(1/3,-1/21,1/6,5/42)",1,1,0,1/9,82/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, -1, 2, 2)","(1/2,-1/42,1/3,1/7)",1,1,0,37/882,293/294,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, 0, -2, -2)","(0,-1/7,-1/3,-1/7)",1,1,0,1/9,253/294,"(-2, -2, -1, 2)","(-1, -1, 2, 2)",6
H713,3,"(1, 0, -2, -1)","(1/6,-5/42,-1/6,-5/42)",1,1,0,25/441,89/98,"(-2, -2, -1, 2)","(-1, -1, -1, 2)",6
H713,3,"(1, 0, -2, 0)","(1/3,-2/21,0,-2/21)",1,1,0,17/147,127/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, 0, -2, 1)","(1/2,-1/14,1/6,-1/14)",1,1,0,1/9,263/294,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, 0, -2, 2)","(2/3,-1/21,1/3,-1/21)",1,1,0,25/441,193/294,"(-2, -2, -1, 2)","(-2, -1, -2, 0)",6
H713,3,"(1, 0, -1, -2)","(0,-2/21,-1/3,-2/21)",1,1,0,17/147,275/294,"(-2, -2, -1, 2)","(-1, -1, 1, 2)",6
H713,3,"(1, 0, -1, -1)","(1/6,-1/14,-1/6,-1/14)",1,1,0,29/441,257/294,"(-2, -2, -1, 2)","(-2, 1, -2, 2)",6
H713,3,"(1, 0, -1, 0)","(1/3,-1/21,0,-1/21)",1,1,0,19/147,39/49,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, 0, -1, 1)","(1/2,-1/42,1/6,-1/42)",1,1,0,17/147,251/294,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, 0, -1, 2)","(2/3,0,1/3,0)",1,1,0,29/441,209/294,"(-2, -2, -1, 2)","(-2, -1, -2, 0)",6
H713,3,"(1, 0, 0, -2)","(0,-1/21,-1/3,-1/21)",1,1,0,19/147,85/98,"(-2, -2, -1, 2)","(-1, -1, 1, 2)",6
H713,3,"(1, 0, 0, -1)","(1/6,-1/42,-1/6,-1/42)",1,1,0,37/441,75/98,"(-2, -2, -1, 2)","(-2, 1, -2, 2)",6
H713,3,"(1, 0, 0, 0)","(1/3,0,0,0)",1,1,0,67/441,115/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, 0, 0, 1)","(1/2,1/42,1/6,1/42)",1,1,0,17/147,85/98,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, 0, 0, 2)","(2/3,1/21,1/3,1/21)",1,1,0,25/441,241/294,"(-2, -2, -1, 2)","(-2, -1, -2, 0)",6
H713,3,"(1, 0, 1, -2)","(0,0,-1/3,0)",1,1,0,67/441,95/98,"(-2, -2, -1, 2)","(-1, -1, 0, 2)",6
H713,3,"(1, 0, 1, -1)","(1/6,1/42,-1/6,1/42)",1,1,0,37/441,209/294,"(-2, -2, -1, 2)","(-2, 1, -2, 2)",6
H713,3,"(1, 0, 1, 0)","(1/3,1/21,0,1/21)",1,1,0,19/147,121/147,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
H713,3,"(1, 0, 1, 1)","(1/2,1/14,1/6,1/14)",1,1,0,1/9,275/294,"(-2, -2, -1, 2)","(-2, -1, -2, 1)",6
H713,3,"(1, 0, 1, 2)","(2/3,2/21,1/3,2/21)",1,1,0,25/441,289/294,"(-2, -2, -1, 2)","(-2, -1, -2, 0)",6
H713,3,"(1, 0, 2, -2)","(0,1/21,-1/3,1/21)",1,1,0,19/147,281/294,"(-2, -2, -1, 2)","(-1, -1, 0, 2)",6
H713,3,"(1, 0, 2, -1)","(1/6,1/14,-1/6,1/14)",1,1,0,29/441,209/294,"(-2, -2, -1, 2)","(-2, 1, -2, 2)",6
H713,3,"(1, 0, 2, 0)","(1/3,2/21,0,2/21)",1,1,0,17/147,45/49,"(-2, -2, -1, 2)","(-2, 0, -2, 1)",6
